,imdb_ids,plot_outline_PC0,plot_outline_PC1,plot_outline_PC2,plot_outline_PC3,plot_outline_PC4,plot_outline_PC5,plot_outline_PC6,plot_outline_PC7,plot_outline_PC8,plot_outline_PC9
49,79945,1.27405865136,-0.0326958491877,-0.592125630936,0.417292675504,-0.070518349453,0.830163405786,0.85873121263,-0.201948530605,-0.550459697778,-0.461929652339
50,335266,-1.23714622383,-0.957207988871,0.910298006018,0.0667309936358,0.236381354956,0.277681962392,-0.189815492613,0.34461863904,-0.511665086636,-0.240896790683
51,84726,2.8584398193,-0.605958924345,-0.757917539739,-0.0524593322178,-0.422783096459,-0.865332966828,-0.27515311985,-1.10930462162,-0.264245145437,-0.271670745724
52,468569,4.38677734273,1.30519602693,-1.71284680795,-1.19657704303,-0.315839417473,0.173983887879,0.693451874219,0.156441092369,0.47998292116,-1.11630178171
53,329767,-0.333492892033,0.629727228878,-0.587432600744,-1.57587302378,0.517470105667,-0.433638341118,0.272306345668,0.141386005496,0.11173105141,0.0125851318078
54,88170,0.383720331203,2.42596809261,-0.416344524663,-0.696588064255,-0.956661366732,0.0610059987579,-0.44727581256,-0.233069050435,-0.349135014776,0.0614895343671
55,119472,-1.36878556048,0.043707378384,0.708047524384,0.0616231850404,-0.539019523976,0.467075919446,-0.850992597266,0.284339838039,0.5737614855,-0.611593832773
56,12,0.148548921908,-1.3130610047,-0.895007558853,-0.140413175758,0.464631821141,0.794511486575,-0.348001628245,0.0460437065899,-0.29113808901,0.106088112515
57,240772,-1.49193328166,0.295660289267,0.123896402294,-0.912404837892,-0.262267944643,-0.244645247726,-0.234393811972,-0.0838517764335,-0.181188773822,0.0430666955826
58,99487,-1.39837288066,-0.771873451927,0.424690690988,0.802518234568,0.478381665626,-0.174757649498,-0.0647636543015,-0.420791533483,-0.121185848799,0.40198586338
59,349903,-1.42794960923,-0.245218217268,0.0980196351597,0.486274144487,0.0734157089544,0.125692169098,-1.07854740377,-0.135667123637,-0.696820033392,-0.44980822734
60,96874,-1.71267951474,2.28372223331,-1.23122554127,-0.648001713079,0.112592032388,-0.698647229476,-0.510717754458,0.0137747236021,0.320458721363,-0.116726364942
61,82100,0.754479867587,-0.975232236049,-0.367682579785,0.267239638363,-0.12749563942,-0.65859796397,0.159345878002,-0.57937991334,0.0232960159768,0.300891473894
62,272152,-1.80092974404,3.71831092714,-1.39137511134,0.346002574947,-0.300303895646,-0.44614406295,-0.0195619993297,-0.247159133553,0.440485193803,-0.0593281348794
63,289043,-0.251624400732,-0.308372356781,-0.945427778879,-0.110894663209,-0.662620142717,-0.0526609544522,-0.473913297999,0.183899912547,-0.452771213515,0.0195826148905
64,83686,-0.379214033369,-1.0252767527,0.835390269914,-0.500929598123,-0.791787060366,-0.861078669873,-0.57283898752,0.072631619382,0.416804827042,0.577437485414
65,95250,0.90234071597,-0.265204113825,2.97806343325,-1.92330455059,-1.43480406932,0.286623835951,0.62804011439,0.528606465022,0.541001107074,0.728173491267
66,387564,-1.02059457872,-1.35000345087,0.505621925829,0.297174145016,0.550357045056,1.51892051758,-0.769019751169,0.562436894536,1.8736615128,-0.426903663228
67,101889,-0.763754900176,-1.55420441304,-1.03167983716,0.759163210756,0.977696918841,1.48538845087,0.437733594244,-0.207941622623,-0.450580943653,-0.309870400029
68,181689,-1.13100170675,-0.0867974402789,-0.587177814166,2.25559264809,0.0335502176349,0.742259710185,1.04809891465,-0.985514128864,0.201712164365,-0.503050833635
69,452624,-0.527314197648,1.12776515143,0.631778891203,-0.207229072236,1.45933827653,-0.702487936459,0.390502712,-0.596974319789,-0.126788731362,-0.00273929404411
70,248103,-1.47510362216,-0.833666977269,0.543529652051,-0.426686781646,-0.707793751735,0.54836668354,0.112179947609,0.0161495746691,0.0373624332454,0.994932138875
71,35446,-0.202365031267,-0.266335647885,-0.616923838194,0.391157547875,0.185187655501,0.507689599974,-0.557922716761,-0.000732535937056,-0.741999261131,-0.366984601839
72,117731,-0.468162883873,1.03240956499,0.494803893504,-0.883074611621,1.33547284622,-0.288247136086,0.155507179501,-0.473069600508,0.0375669820728,-0.496855242294
73,120844,2.3377985177,-1.24427961466,-1.95157219906,-0.418945852907,-0.00982236056123,0.461987500036,0.505459852699,-0.634592291524,-0.575083464751,-0.0426489881558
74,70379,-0.351974363631,0.0837247953982,-0.964670566602,-0.675530115286,0.130176227495,-0.292969468044,-0.3891015463,-0.231251172788,-0.207301629764,-0.0462897682738
75,287624,-1.49563272425,0.191534083565,-0.234271855764,-0.092984316858,0.72683755449,-0.030577986106,-0.54031051119,-0.255130627007,-0.565665555978,-0.18958023009
76,88247,-0.452593946178,2.4756466775,-0.373754274236,3.03571391878,-0.639337477097,-1.19661925531,-1.11143939795,-0.320555158235,0.298249930469,-0.205507185572
77,441909,-0.520154024672,0.782659667921,-0.704271225723,1.12453639168,-0.515304031699,-1.14149169623,-1.33663831219,2.57155594236,-0.967909482241,0.0156567310765
78,17668,2.01166509202,-0.715425491426,1.02078679952,0.130694089883,0.873788704982,0.374282462993,-1.11181109139,0.145514715537,-0.113216459505,-0.675836442658
79,32976,-0.222174349517,-1.10915830981,-0.613240356059,0.383784809119,-0.256035992416,-0.93433922328,0.339779011835,0.173796437752,-0.140015229639,0.305431447588
80,75902,0.944308182183,-0.876419869607,0.0870292219207,1.18537826999,0.953427953414,-0.364070562763,-0.639308579826,0.828866482605,-0.130167763633,-0.304801757272
81,82222,-1.16911209929,-0.0366586892837,-0.741999902846,0.0656372285208,0.855170981158,0.342240615508,-0.178859321562,0.0685834510966,0.981052408166,-0.132523493134
82,20697,-1.1119622106,-1.19129545616,-0.7357667615,-0.0356347137275,0.0114448281077,0.406203034913,0.232375506755,-0.667237588296,-1.07276504348,0.209092969323
83,26138,-0.303477787546,-0.921657571894,-0.980648280844,-0.529505778816,0.446140327435,-0.732955657579,0.180030403063,0.141511857967,-0.538812725078,0.131269079466
84,86216,-0.586809245348,1.50330187496,-0.0753913431083,-0.742473796525,-0.340942667498,0.0614906514049,0.31414400597,-0.161618703988,-1.41688212081,-0.120287193203
85,80117,2.065273719,-1.03573306802,-0.986839813353,0.116603181089,0.0214061034622,-0.395882718657,0.29213668968,-0.725033981668,-0.478700630634,0.599665320425
86,10323,-1.48726887143,-0.219951358564,-0.388222967869,-0.0432210835687,-0.609523213308,-0.204263489703,-0.625289034188,-0.310447224007,-0.430223090527,-0.0469989562172
87,92005,0.990958027538,-0.348616072201,-1.38434533392,-0.29666519156,-0.53836203017,0.0420436852534,-0.23461226271,0.242285335654,-0.383685923357,-0.100035758015
88,289635,0.542119233427,-0.391278042283,0.666553986371,0.353716238104,1.55012902413,-0.812570292612,-0.476972821484,-0.715829243225,-0.371727770351,-0.799301195673
89,53291,-0.336716813945,-0.881413070473,0.616433873966,0.889648114555,0.830509281874,0.464156847382,-1.09895976838,-0.564053701245,-0.432276214354,-0.48805609225
90,110632,-0.180423678885,-1.1310233503,0.0727690142578,-0.715223121953,-0.59189257003,0.10276394298,0.0247681141512,0.00541340495277,0.202484678855,0.11082565081
91,99674,-0.432362237736,2.861023301,0.0387193529042,-1.374316249,4.2762901482,0.497002907373,-0.268986725631,0.855186664128,0.139573476781,0.259391103614
92,24216,-1.47791107973,2.50098362278,0.718211025556,0.420552889307,-1.06424660206,2.2233583992,1.31476850733,-0.170080402313,-1.74474958007,2.71511381052
93,55312,-0.540771611436,0.736281853145,0.303405019882,-0.254668965912,-0.148006131234,-1.08857047236,0.543760929866,0.17395472086,-0.386768658392,0.687507958061
94,180748,-0.219263945803,-0.458383953394,1.97142975739,-1.27806809175,-1.31576314537,0.526091870882,0.309404917502,0.230975481411,0.360308907792,0.133482397857
95,380599,1.38942607823,-0.383025309035,-2.09837896057,0.463691430906,-0.153682066874,1.97408264505,1.33743764956,-0.594642390122,-1.03331800245,0.26262690649
96,65651,-1.36410364535,-0.887383930835,1.46208792261,-0.838155152401,-0.933091824168,0.0412390215126,0.157706565116,0.161761334342,0.160163101319,0.814639056589
97,78771,-1.21989364819,-0.513635832913,1.28217291388,1.9791394977,0.14202027385,-0.685238620268,1.28139399714,-1.07665806969,1.02478693129,0.892558518669
98,26029,1.73093451813,3.14760918309,1.57831514147,1.68914393101,-1.02323629343,0.527141180492,1.88592204011,-0.53291801895,-0.205863592168,-1.95237346881
99,118819,-0.48490865218,0.0785394814813,-0.0261738461548,1.76504355813,-0.164015174613,-0.789390792357,-0.306456930207,0.0189739844806,1.40538631575,1.1800748695
